sampling_week,normalized_concentration_rolling_average,population,region,state,name,fipscode
2021-06-30,60.44835221694106,"100,000-200,000",South,VA,Stafford,51179
2021-07-07,150.18377888271655,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-07,38.95955384334082,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-07,85.44116392038138,"200,000-500,000",South,TN,Hamilton,47065
2021-07-07,116.5117000969924,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-14,252.3118838428702,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-14,62.39095283198562,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-14,210.9415142317308,"200,000-500,000",South,TN,Hamilton,47065
2021-07-14,175.28931872006078,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-21,435.4971597264524,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-21,135.820161437273,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-21,447.7179866828697,"200,000-500,000",South,TN,Hamilton,47065
2021-07-21,271.2016685360768,"500,000-1,000,000",South,TN,Shelby,47157
2021-07-28,655.225414723324,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-07-28,331.822688808258,"500,000-1,000,000",South,KY,Jefferson,21111
2021-07-28,537.5352235865853,"200,000-500,000",South,TN,Hamilton,47065
2021-07-28,317.48154806254144,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-04,834.11009051858,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-04,438.7340216226284,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-04,818.2149213571171,"200,000-500,000",South,TN,Hamilton,47065
2021-08-04,488.9364389735079,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-11,785.2948046595087,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-11,506.9068835954235,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-11,1131.7554279752214,"200,000-500,000",South,TN,Hamilton,47065
2021-08-11,681.440035944359,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-18,735.8223176600682,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-18,720.0087529107717,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-18,1663.187138360967,"200,000-500,000",South,TN,Hamilton,47065
2021-08-18,705.5399193390468,"500,000-1,000,000",South,TN,Shelby,47157
2021-08-25,593.6690397237218,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-08-25,868.410577200335,"500,000-1,000,000",South,KY,Jefferson,21111
2021-08-25,2774.786830483997,"200,000-500,000",South,TN,Hamilton,47065
2021-09-01,515.4555556950919,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-01,867.4715545796149,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-01,4051.798858087872,"200,000-500,000",South,TN,Hamilton,47065
2021-09-08,391.900812755562,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-08,616.1761072392311,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-08,3795.135200495566,"200,000-500,000",South,TN,Hamilton,47065
2021-09-15,278.1367282082903,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-15,587.0352027408966,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-15,2435.447592786003,"200,000-500,000",South,TN,Hamilton,47065
2021-09-22,239.25010962129173,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-22,563.2874345552972,"500,000-1,000,000",South,KY,Jefferson,21111
2021-09-22,802.1757600202685,"200,000-500,000",South,TN,Hamilton,47065
2021-09-22,,"500,000-1,000,000",South,TN,Shelby,47157
2021-09-29,156.8530571281902,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-09-29,644.5504310015848,"200,000-500,000",South,TN,Hamilton,47065
2021-09-29,548.8179724898199,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-06,160.2236747398282,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-06,490.302576884557,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-06,591.157556702955,"200,000-500,000",South,TN,Hamilton,47065
2021-10-06,292.989350464325,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-13,130.60942987106586,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-13,389.9907557513079,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-13,426.9849083205374,"200,000-500,000",South,TN,Hamilton,47065
2021-10-13,231.41994522393512,"500,000-1,000,000",South,TN,Shelby,47157
2021-10-20,125.67409669488508,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-20,466.6203832315831,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-20,318.2491977795757,"200,000-500,000",South,TN,Hamilton,47065
2021-10-27,112.87016073650254,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-10-27,457.850397056902,"500,000-1,000,000",South,KY,Jefferson,21111
2021-10-27,506.1135149809703,"200,000-500,000",South,TN,Hamilton,47065
2021-11-03,136.13120792391953,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-11-03,329.4119906683962,"500,000-1,000,000",South,KY,Jefferson,21111
2021-11-03,760.2030028943027,"200,000-500,000",South,TN,Hamilton,47065
2021-11-10,159.34139695653357,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-11-10,209.5332675688566,"500,000-1,000,000",South,KY,Jefferson,21111
2021-11-10,704.8708279066868,"200,000-500,000",South,TN,Hamilton,47065
2021-11-17,188.16797121724343,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-11-17,219.73922128986052,"500,000-1,000,000",South,KY,Jefferson,21111
2021-11-17,663.1931821372461,"200,000-500,000",South,TN,Hamilton,47065
2021-11-24,162.56061211093308,"2,000,000-5,000,000",South,FL,Miami-Dade,12086
2021-11-24,475.6708372586135,"500,000-1,000,000",South,KY,Jefferson,21111
2021-11-24,1100.3882002753703,"200,000-500,000",South,TN,Hamilton,47065
2021-12-01,165.400401448308,"1,000,000-2,000,000",South,FL,Miami-Dade,12086
2021-12-01,584.1880395688918,"50,000-100,000",South,KY,Jefferson,21111
2021-12-01,1860.4492469092168,"200,000-500,000",South,TN,Hamilton,47065
2021-12-08,,"1,000,000-2,000,000",South,FL,Miami-Dade,12086
2021-12-08,,"50,000-100,000",South,KY,Jefferson,21111
2021-12-08,2414.344975920817,"200,000-500,000",South,TN,Hamilton,47065
2021-12-08,,"500,000-1,000,000",South,TN,Shelby,47157
2021-12-08,,"100,000-200,000",South,VA,Stafford,51179
2020-03-04,,"10,000-20,000",West,CA,Monterey,06053
2020-03-04,,"50,000-100,000",West,CA,Placer,06061
2020-03-04,,"1,000,000-2,000,000",West,CA,Sacramento,06067
2020-03-04,,"200,000-500,000",West,CO,Arapahoe,08005
2020-03-04,,"20,000-50,000",West,NV,Elko,32007
2020-03-04,,"100,000-200,000",West,OR,Jackson,41029
2020-03-04,,"500,000-1,000,000",West,OR,Multnomah,41051
2020-03-25,69.11951895051615,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-01,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-08,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-15,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-15,133.7777044047705,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-22,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-29,0.0,"50,000-100,000",West,CA,Placer,06061
2020-04-29,286.4594056238464,"200,000-500,000",West,CO,Arapahoe,08005
2020-04-29,87.85373176538097,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-06,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-06,0.0,"50,000-100,000",West,CA,Placer,06061
2020-05-06,263.1977191405015,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-06,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-06,58.56915451025398,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-13,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-13,0.0,"50,000-100,000",West,CA,Placer,06061
2020-05-13,206.94035250442423,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-13,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-13,82.43941513976131,"500,000-1,000,000",West,OR,Multnomah,41051
2020-05-20,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-20,6.878321139929248,"50,000-100,000",West,CA,Placer,06061
2020-05-20,53.64147287173603,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-20,0.0,"20,000-50,000",West,NV,Elko,32007
2020-05-27,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-05-27,37.81942437266216,"50,000-100,000",West,CA,Placer,06061
2020-05-27,49.83099130368067,"200,000-500,000",West,CO,Arapahoe,08005
2020-05-27,35.64489754682622,"20,000-50,000",West,NV,Elko,32007
2020-06-03,0.0,"10,000-20,000",West,CA,Monterey,06053
2020-06-03,47.99737598602838,"50,000-100,000",West,CA,Placer,06061
2020-06-03,35.00784041081746,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-03,51.535893096493645,"20,000-50,000",West,NV,Elko,32007
2020-06-10,53.06024880677737,"10,000-20,000",West,CA,Monterey,06053
2020-06-10,185.21751022192956,"50,000-100,000",West,CA,Placer,06061
2020-06-10,24.59682792951331,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-10,51.535893096493645,"20,000-50,000",West,NV,Elko,32007
2020-06-17,63.35291490621712,"10,000-20,000",West,CA,Monterey,06053
2020-06-17,181.65049059260105,"50,000-100,000",West,CA,Placer,06061
2020-06-17,23.04916590434298,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-17,31.76343322731892,"20,000-50,000",West,NV,Elko,32007
2020-06-17,,"500,000-1,000,000",West,OR,Multnomah,41051
2020-06-24,71.00138629742568,"10,000-20,000",West,CA,Monterey,06053
2020-06-24,206.5820394938602,"50,000-100,000",West,CA,Placer,06061
2020-06-24,12.254472317255592,"200,000-500,000",West,CO,Arapahoe,08005
2020-06-24,39.65266453624015,"20,000-50,000",West,NV,Elko,32007
2020-06-24,57.64364250886499,"500,000-1,000,000",West,OR,Multnomah,41051
2020-07-01,32.77169213433833,"10,000-20,000",West,CA,Monterey,06053
2020-07-01,83.7100464026646,"50,000-100,000",West,CA,Placer,06061
2020-07-01,29.73481970917813,"200,000-500,000",West,CO,Arapahoe,08005
2020-07-01,72.88620607138252,"20,000-50,000",West,NV,Elko,32007
2020-07-08,26.088241006516935,"10,000-20,000",West,CA,Monterey,06053
2020-07-08,71.85434301724764,"50,000-100,000",West,CA,Placer,06061
2020-07-08,47.74439096956769,"200,000-500,000",West,CO,Arapahoe,08005
2020-07-08,97.04632749315113,"20,000-50,000",West,NV,Elko,32007
2020-07-15,94.27576171341224,"10,000-20,000",West,CA,Monterey,06053
2020-07-15,76.8991728225829,"50,000-100,000",West,CA,Placer,06061
2020-07-15,121.11499397137294,"20,000-50,000",West,NV,Elko,32007
2020-07-22,81.06589109595338,"10,000-20,000",West,CA,Monterey,06053
2020-07-22,64.99891025399293,"50,000-100,000",West,CA,Placer,06061
2020-07-22,176.58291825089205,"20,000-50,000",West,NV,Elko,32007
2020-07-22,102.07523663993592,"500,000-1,000,000",West,OR,Multnomah,41051
2020-07-29,79.3983799178883,"10,000-20,000",West,CA,Monterey,06053
